Hair Style Name,Normal Price (N$),Barber,Weather,Environment Noise Level,Head Shape,Customer Reaction,Discount Percent,Age Group,Pre Hair Length,Physical Height (m),Body Mass (kg),Date (DDMMYYYY),Client Skin Tone,Styling Time (minutes)
Panga,80,Ben,Moderate,Loud,Pear,Relaxed,15,50-59,Long,1.8515132498940114,73,6/06/2020,Dark,44
Trim,20,Ben,Moderate,Moderate,Heart,Worried,20,20-29,Short,1.6977762283039213,55,6/06/2020,Dark,17
Trim,20,Ben,Moderate,Loud,Heart,Hurried,0,60-69,Medium,1.5821124119493803,77,6/06/2020,Dark,19
Panga,80,Leo,Moderate,Low,Round,Relaxed,20,20-29,Medium,1.709477267045988,50,7/06/2020,Light,59
Fade,80,Ben,Moderate,Loud,Triangular,Tired,0,40-49,Short,1.8481640379063735,77,7/06/2020,Light,53
Trim,20,Tom,Moderate,Moderate,Oval,Hurried,10,40-49,Long,1.8634107122642172,68,7/06/2020,Dark,24
Panga,80,Tom,Moderate,Loud,Round,Tired,0,50-59,Long,1.6530786484536562,80,7/06/2020,Light,60
Afro,70,Ben,Moderate,Low,Pear,Worried,20,30-39,Long,1.5391797025840066,65,7/06/2020,Dark,41
Baby cut,60,Leo,Moderate,Low,Pear,Relaxed,20,40-49,Long,1.5841476484064465,68,7/06/2020,Light,43
Fade,80,Ben,Moderate,Loud,Triangular,Serious,20,40-49,Medium,1.89716663293729,77,7/06/2020,Dark,48
Panga,80,Ben,Moderate,Loud,Triangular,Happy,20,60-69,Medium,1.5552035618658606,79,7/06/2020,Dark,44
Trim,20,Ben,Moderate,Low,Pear,Serious,0,60-69,Medium,1.551411384201633,80,7/06/2020,Dark,27
Baby cut,60,Leo,Moderate,Moderate,Heart,Hurried,10,20-29,Short,1.8014433838244586,54,7/06/2020,Dark,45
Bald,50,Ben,Moderate,Loud,Heart,Relaxed,15,60-69,Medium,1.507918313755236,77,7/06/2020,Dark,38
Bald,50,Ben,Moderate,Loud,Triangular,Serious,10,60-69,Long,1.6882470226059771,83,7/06/2020,Light,20
Baby cut,60,Ben,Moderate,Moderate,Square,Relaxed,20,5-19,Long,1.893957860112033,37,7/06/2020,Light,43
Panga,80,Leo,Moderate,Moderate,Heart,Relaxed,15,5-19,Medium,1.817855784122176,30,7/06/2020,Dark,46
Bald,50,Tom,Moderate,Moderate,Square,Tired,20,60-69,Long,1.5729725621831245,80,8/06/2020,Light,35
Fade,80,Ben,Moderate,Moderate,Pear,Relaxed,15,20-29,Medium,1.5621838756248188,52,8/06/2020,Light,42
Trim,20,Ben,Moderate,Low,Triangular,Serious,0,60-69,Short,1.5758783065175916,85,8/06/2020,Dark,29
Baby cut,60,Ben,Moderate,Low,Round,Relaxed,10,60-69,Medium,1.6235340288527436,82,8/06/2020,Light,31
Afro,70,Tom,Moderate,Low,Pear,Tired,15,60-69,Long,1.8120113790303816,84,8/06/2020,Dark,50
Panga,80,Tom,Moderate,Low,Triangular,Worried,15,20-29,Medium,1.848964908920589,54,8/06/2020,Dark,59
Trim,20,Tom,Moderate,Moderate,Triangular,Hurried,20,5-19,Long,1.891874139880775,34,8/06/2020,Light,23
Afro,70,Tom,Moderate,Low,Heart,Tired,15,30-39,Long,1.5001039252547907,71,8/06/2020,Light,52
Mohawk,80,Leo,Moderate,Moderate,Oval,Hurried,15,20-29,Long,1.6305454148343572,57,8/06/2020,Dark,45
Fade,80,Tom,Moderate,Moderate,Heart,Tired,0,5-19,Medium,1.53383604957236,38,8/06/2020,Light,41
Afro,70,Tom,Moderate,Loud,Triangular,Serious,20,5-19,Long,1.882821924553772,30,8/06/2020,Light,38
Baby cut,60,Tom,Moderate,Low,Oval,Hurried,15,30-39,Long,1.5486652884903798,68,8/06/2020,Dark,30
Mohawk,80,Leo,Moderate,Low,Heart,Serious,15,60-69,Long,1.8277202991292132,80,8/06/2020,Dark,62
Afro,70,Tom,Moderate,Low,Heart,Tired,0,5-19,Long,1.6807026776449083,38,8/06/2020,Light,46
Trim,20,Tom,Moderate,Loud,Triangular,Serious,15,60-69,Long,1.8695296190527315,78,9/06/2020,Light,27
Bald,50,Leo,Moderate,Low,Round,Serious,0,5-19,Long,1.5722693862870167,32,9/06/2020,Dark,38
Fade,80,Leo,Moderate,Low,Heart,Relaxed,0,50-59,Medium,1.6575172048202895,73,9/06/2020,Light,52
Afro,70,Tom,Moderate,Moderate,Oval,Serious,10,40-49,Long,1.651017326600107,72,9/06/2020,Light,53
Panga,80,Leo,Moderate,Low,Oval,Serious,0,50-59,Medium,1.8665626762947638,75,9/06/2020,Light,40
Panga,80,Tom,Moderate,Loud,Triangular,Worried,15,20-29,Long,1.5275416395874244,56,9/06/2020,Dark,59
Mohawk,80,Tom,Moderate,Moderate,Round,Hurried,20,5-19,Long,1.6801070430806804,38,9/06/2020,Dark,57
Bald,50,Ben,Moderate,Moderate,Pear,Serious,15,5-19,Short,1.6363010325925544,35,9/06/2020,Light,31
Panga,80,Leo,Moderate,Moderate,Heart,Tired,10,5-19,Medium,1.5331639244215969,35,9/06/2020,Light,45
Trim,20,Ben,Moderate,Loud,Heart,Hurried,15,20-29,Medium,1.5562946929851054,54,9/06/2020,Dark,15
Fade,80,Leo,Moderate,Low,Round,Serious,0,50-59,Medium,1.779067872202345,79,9/06/2020,Dark,53
Trim,20,Tom,Moderate,Low,Pear,Worried,0,40-49,Medium,1.5176375007517122,72,9/06/2020,Dark,35
Bald,50,Tom,Moderate,Low,Square,Happy,20,5-19,Short,1.897756451019446,35,9/06/2020,Light,21
Panga,80,Tom,Moderate,Moderate,Round,Relaxed,15,5-19,Long,1.8523923993075493,35,9/06/2020,Dark,57
Trim,20,Leo,Moderate,Low,Round,Serious,20,50-59,Medium,1.703928828250287,73,10/06/2020,Light,23
Fade,80,Ben,Moderate,Low,Oval,Hurried,10,30-39,Medium,1.6709200952444028,70,10/06/2020,Dark,49
Fade,80,Leo,Moderate,Low,Oval,Serious,15,50-59,Short,1.6814242059698588,74,10/06/2020,Dark,42
Baby cut,60,Leo,Moderate,Loud,Square,Hurried,20,50-59,Long,1.5173298628300258,83,10/06/2020,Light,46
Panga,80,Ben,Moderate,Loud,Heart,Serious,20,40-49,Medium,1.7022785356642398,69,10/06/2020,Light,41
Afro,70,Tom,Moderate,Low,Round,Relaxed,0,40-49,Long,1.8082963116867297,77,10/06/2020,Dark,42
Bald,50,Leo,Moderate,Loud,Round,Worried,0,30-39,Long,1.6511096298299628,69,10/06/2020,Dark,26
Afro,70,Leo,Moderate,Moderate,Round,Tired,20,60-69,Long,1.793179815190519,85,10/06/2020,Light,33
Bald,50,Leo,Moderate,Moderate,Triangular,Serious,10,40-49,Short,1.8543298948248026,68,10/06/2020,Light,20
Fade,80,Leo,Moderate,Moderate,Oval,Happy,20,50-59,Short,1.5666250669432713,74,10/06/2020,Dark,47
Afro,70,Leo,Moderate,Moderate,Square,Serious,0,60-69,Long,1.747383418039669,78,10/06/2020,Dark,51
Fade,80,Tom,Moderate,Moderate,Round,Happy,15,30-39,Short,1.7809748422839915,67,10/06/2020,Light,47
Afro,70,Ben,Moderate,Low,Oval,Worried,0,50-59,Long,1.5444995340239158,83,10/06/2020,Light,48
Mohawk,80,Ben,Moderate,Loud,Round,Hurried,10,40-49,Medium,1.513056578384676,74,10/06/2020,Dark,59
Fade,80,Tom,Moderate,Moderate,Oval,Worried,0,5-19,Short,1.6913611961401531,30,11/06/2020,Dark,47
Trim,20,Tom,Moderate,Moderate,Triangular,Happy,20,60-69,Short,1.5525951636971582,81,11/06/2020,Light,26
Fade,80,Tom,Moderate,Moderate,Round,Happy,10,30-39,Short,1.8621435752771938,62,11/06/2020,Dark,41
Mohawk,80,Ben,Moderate,Loud,Pear,Serious,15,30-39,Long,1.7686613280395154,69,11/06/2020,Light,42
Fade,80,Tom,Moderate,Low,Round,Serious,20,60-69,Short,1.7560013465648305,83,11/06/2020,Light,43
Trim,20,Tom,Moderate,Moderate,Round,Tired,0,60-69,Medium,1.815869630837023,85,11/06/2020,Dark,20
Trim,20,Leo,Moderate,Low,Square,Tired,10,50-59,Long,1.6367734541272214,75,11/06/2020,Light,28
Trim,20,Ben,Moderate,Low,Square,Happy,20,30-39,Medium,1.7688574481761346,67,11/06/2020,Light,25
Bald,50,Ben,Moderate,Low,Round,Happy,15,40-49,Short,1.8816417417105245,77,11/06/2020,Dark,28
Fade,80,Leo,Moderate,Low,Triangular,Worried,0,20-29,Short,1.582409278238806,59,11/06/2020,Dark,54
Panga,80,Leo,Moderate,Moderate,Triangular,Serious,15,20-29,Long,1.6465166660943455,58,11/06/2020,Dark,40
Fade,80,Tom,Moderate,Loud,Triangular,Happy,15,30-39,Medium,1.8317167600405013,66,11/06/2020,Light,43
Mohawk,80,Leo,Moderate,Moderate,Round,Serious,20,5-19,Long,1.5546366826832487,38,11/06/2020,Light,46
Mohawk,80,Leo,Moderate,Loud,Square,Tired,15,60-69,Long,1.6368877130933004,79,11/06/2020,Light,60
Baby cut,60,Leo,Moderate,Loud,Oval,Worried,10,30-39,Short,1.682472295184671,68,12/06/2020,Dark,42
Fade,80,Leo,Moderate,Low,Heart,Relaxed,10,20-29,Short,1.7389716598542575,51,12/06/2020,Light,54
Trim,20,Tom,Moderate,Moderate,Round,Serious,10,40-49,Long,1.7571548532072558,74,12/06/2020,Dark,20
Baby cut,60,Tom,Moderate,Loud,Triangular,Relaxed,0,30-39,Short,1.6259783237325633,64,12/06/2020,Dark,33
Trim,20,Tom,Moderate,Low,Triangular,Tired,0,60-69,Medium,1.7048188943192613,77,12/06/2020,Dark,21
Panga,80,Leo,Moderate,Moderate,Heart,Happy,20,40-49,Long,1.628383985292454,76,12/06/2020,Dark,60
Baby cut,60,Leo,Moderate,Low,Oval,Tired,15,20-29,Medium,1.7963550517859035,53,12/06/2020,Dark,32
Afro,70,Ben,Moderate,Moderate,Pear,Worried,20,20-29,Long,1.5447757690828385,57,12/06/2020,Light,50
Baby cut,60,Leo,Moderate,Loud,Oval,Tired,15,20-29,Short,1.6700938706637012,54,12/06/2020,Light,49
Panga,80,Tom,Moderate,Loud,Pear,Happy,20,20-29,Long,1.5637602137647035,58,12/06/2020,Light,56
Mohawk,80,Tom,Moderate,Loud,Oval,Happy,15,50-59,Long,1.8507722422768322,79,12/06/2020,Dark,62
Baby cut,60,Leo,Moderate,Moderate,Round,Relaxed,0,30-39,Long,1.7111995848329227,64,12/06/2020,Dark,30
Panga,80,Tom,Moderate,Loud,Square,Happy,20,50-59,Long,1.6368480146252433,83,12/06/2020,Dark,48
Fade,80,Leo,Moderate,Loud,Round,Happy,10,40-49,Medium,1.7952917394773034,70,12/06/2020,Dark,43
Afro,70,Leo,Moderate,Low,Round,Happy,0,60-69,Long,1.704966534011006,79,13/06/2020,Dark,38
Trim,20,Tom,Moderate,Moderate,Square,Hurried,20,40-49,Medium,1.8264068987402573,73,13/06/2020,Light,35
Afro,70,Leo,Moderate,Moderate,Oval,Relaxed,20,20-29,Long,1.791617829049977,56,13/06/2020,Light,49
Trim,20,Leo,Moderate,Loud,Oval,Relaxed,0,20-29,Long,1.6069338123264818,59,13/06/2020,Light,25
Trim,20,Leo,Moderate,Moderate,Heart,Worried,0,40-49,Medium,1.5150311248540898,74,13/06/2020,Dark,34
Baby cut,60,Leo,Moderate,Low,Round,Tired,20,40-49,Short,1.5266943089927323,78,13/06/2020,Light,50
Afro,70,Leo,Moderate,Moderate,Square,Serious,15,20-29,Long,1.7980506660562767,55,13/06/2020,Dark,35
Baby cut,60,Leo,Moderate,Moderate,Triangular,Tired,10,60-69,Short,1.7697905617847858,79,13/06/2020,Dark,33
Trim,20,Leo,Moderate,Moderate,Square,Relaxed,0,60-69,Long,1.706639741445675,78,13/06/2020,Light,33
Mohawk,80,Ben,Moderate,Moderate,Square,Relaxed,0,30-39,Medium,1.8061729730594094,70,13/06/2020,Light,59
Bald,50,Leo,Moderate,Low,Triangular,Tired,20,20-29,Short,1.525585741359545,51,13/06/2020,Dark,39
Mohawk,80,Tom,Moderate,Loud,Triangular,Happy,15,60-69,Medium,1.5797245752063682,76,13/06/2020,Dark,56
Bald,50,Leo,Moderate,Loud,Oval,Happy,15,60-69,Long,1.7539911464709341,79,13/06/2020,Light,21
Panga,80,Ben,Moderate,Moderate,Round,Tired,10,20-29,Long,1.5952350841825107,56,13/06/2020,Light,55
Baby cut,60,Tom,Moderate,Loud,Pear,Happy,20,60-69,Long,1.898199696315918,76,14/06/2020,Dark,34
Baby cut,60,Tom,Moderate,Moderate,Oval,Serious,15,60-69,Long,1.8500454136020035,83,14/06/2020,Light,33
Mohawk,80,Ben,Moderate,Loud,Round,Relaxed,15,40-49,Medium,1.570135329480923,68,14/06/2020,Dark,54
Afro,70,Ben,Moderate,Low,Square,Serious,10,40-49,Long,1.7822879619484129,78,14/06/2020,Light,42
Afro,70,Leo,Moderate,Loud,Square,Happy,0,40-49,Long,1.8116229316005872,74,14/06/2020,Dark,42
Baby cut,60,Leo,Moderate,Loud,Triangular,Tired,10,50-59,Short,1.8577703690758283,76,14/06/2020,Dark,39
Trim,20,Ben,Moderate,Moderate,Heart,Happy,10,30-39,Short,1.8247091633666763,68,14/06/2020,Light,28
Afro,70,Ben,Moderate,Moderate,Oval,Serious,0,30-39,Long,1.524945081926652,69,14/06/2020,Dark,52
Trim,20,Ben,Moderate,Low,Heart,Serious,15,60-69,Long,1.5582038324360965,81,14/06/2020,Light,25
Mohawk,80,Leo,Moderate,Low,Oval,Relaxed,0,30-39,Long,1.5833052932057918,63,14/06/2020,Dark,43
Mohawk,80,Tom,Moderate,Low,Pear,Tired,20,30-39,Long,1.5811958263499388,66,14/06/2020,Light,51
Bald,50,Leo,Moderate,Loud,Round,Hurried,20,60-69,Medium,1.8257774663801287,77,14/06/2020,Dark,37
Mohawk,80,Leo,Moderate,Moderate,Round,Relaxed,10,5-19,Long,1.866522232567211,30,14/06/2020,Light,42
Fade,80,Ben,Moderate,Low,Triangular,Happy,20,60-69,Medium,1.880559326982657,85,14/06/2020,Dark,53
Afro,70,Ben,Moderate,Low,Heart,Happy,20,50-59,Long,1.6193044285047664,77,15/06/2020,Light,44
Fade,80,Leo,Moderate,Loud,Triangular,Serious,15,30-39,Short,1.6718532649988147,64,15/06/2020,Dark,52
Afro,70,Ben,Moderate,Low,Oval,Serious,15,40-49,Long,1.8992242408452138,75,15/06/2020,Dark,39
Trim,20,Leo,Moderate,Low,Heart,Happy,0,5-19,Medium,1.668064090464676,36,15/06/2020,Light,23
Baby cut,60,Ben,Moderate,Low,Triangular,Serious,0,5-19,Long,1.8166409208709728,35,15/06/2020,Light,30
Afro,70,Ben,Moderate,Low,Round,Happy,15,60-69,Long,1.8799576202176955,78,15/06/2020,Light,53
Trim,20,Tom,Moderate,Moderate,Heart,Worried,10,50-59,Short,1.5850854105905499,81,15/06/2020,Light,32
Baby cut,60,Ben,Moderate,Low,Round,Relaxed,10,50-59,Short,1.8354136099229352,77,15/06/2020,Dark,36
Afro,70,Leo,Moderate,Moderate,Pear,Hurried,15,30-39,Long,1.808126245434224,64,15/06/2020,Light,33
Mohawk,80,Leo,Moderate,Moderate,Square,Happy,0,40-49,Medium,1.8446118859715777,77,15/06/2020,Light,51
Trim,20,Ben,Moderate,Low,Heart,Tired,15,60-69,Medium,1.8047829128689619,80,15/06/2020,Dark,32
Panga,80,Ben,Moderate,Loud,Square,Worried,20,40-49,Long,1.8089373762083394,78,15/06/2020,Light,60
Mohawk,80,Tom,Moderate,Loud,Heart,Serious,20,40-49,Medium,1.5620561401310513,72,15/06/2020,Dark,43
Panga,80,Tom,Moderate,Moderate,Heart,Happy,15,40-49,Long,1.820965322027661,70,15/06/2020,Dark,53
Baby cut,60,Ben,Moderate,Loud,Heart,Relaxed,20,30-39,Short,1.6129871991640408,69,16/06/2020,Dark,41
Trim,20,Ben,Moderate,Loud,Oval,Hurried,15,40-49,Medium,1.5194338969806642,71,16/06/2020,Light,27
Mohawk,80,Leo,Moderate,Loud,Triangular,Worried,20,50-59,Long,1.8231387353191832,78,16/06/2020,Light,44
Baby cut,60,Tom,Moderate,Low,Triangular,Worried,15,20-29,Long,1.7874664027092062,50,16/06/2020,Light,41
Afro,70,Tom,Moderate,Moderate,Oval,Happy,0,30-39,Long,1.8119876459585302,72,16/06/2020,Dark,51
Afro,70,Ben,Moderate,Moderate,Pear,Tired,10,40-49,Long,1.661973651271058,72,16/06/2020,Dark,52
Mohawk,80,Leo,Moderate,Low,Triangular,Tired,0,50-59,Medium,1.7268247066379945,74,16/06/2020,Dark,44
Bald,50,Leo,Moderate,Low,Pear,Relaxed,10,40-49,Long,1.8815046025013538,75,16/06/2020,Light,36
Bald,50,Leo,Moderate,Low,Round,Relaxed,15,40-49,Short,1.7525535837195294,72,16/06/2020,Light,21
Trim,20,Leo,Moderate,Loud,Square,Happy,0,40-49,Short,1.719514223348684,71,16/06/2020,Dark,24
Bald,50,Leo,Moderate,Moderate,Round,Happy,0,60-69,Medium,1.510944492059567,80,16/06/2020,Light,33
Baby cut,60,Ben,Moderate,Loud,Square,Tired,10,5-19,Long,1.5042011330372855,33,16/06/2020,Light,40
Fade,80,Ben,Moderate,Moderate,Oval,Relaxed,0,50-59,Medium,1.5795317438229186,83,16/06/2020,Dark,51
Panga,80,Ben,Moderate,Loud,Oval,Happy,10,40-49,Medium,1.8536132607207954,73,16/06/2020,Light,59
Panga,80,Ben,Moderate,Low,Round,Happy,10,50-59,Medium,1.55004095478134,75,17/06/2020,Light,50
Mohawk,80,Ben,Moderate,Low,Oval,Worried,0,50-59,Long,1.619615811906027,73,17/06/2020,Dark,44
Afro,70,Ben,Moderate,Low,Round,Serious,0,20-29,Long,1.5287015913838033,51,17/06/2020,Light,52
Fade,80,Leo,Moderate,Low,Round,Serious,0,30-39,Short,1.7564768253155298,66,17/06/2020,Dark,46
Afro,70,Ben,Moderate,Loud,Heart,Tired,20,50-59,Long,1.6873540339073518,75,17/06/2020,Light,33
Fade,80,Ben,Moderate,Loud,Round,Worried,0,60-69,Medium,1.8300658293142866,78,17/06/2020,Light,42
Fade,80,Ben,Moderate,Low,Heart,Serious,15,60-69,Medium,1.8733966186673057,78,17/06/2020,Light,49
Bald,50,Tom,Moderate,Low,Square,Happy,20,40-49,Short,1.817715930200667,70,17/06/2020,Light,39
Trim,20,Tom,Moderate,Loud,Heart,Serious,10,20-29,Long,1.7675661830227085,56,17/06/2020,Dark,32
Bald,50,Leo,Moderate,Loud,Heart,Happy,0,50-59,Short,1.752078970232514,81,17/06/2020,Light,35
Mohawk,80,Leo,Moderate,Loud,Oval,Relaxed,15,40-49,Long,1.6433485861768087,69,17/06/2020,Light,42
Baby cut,60,Leo,Moderate,Low,Round,Serious,15,60-69,Long,1.867836120212729,84,17/06/2020,Dark,34
Mohawk,80,Ben,Moderate,Low,Triangular,Worried,0,40-49,Medium,1.8180691153161872,76,17/06/2020,Light,54
Trim,20,Tom,Moderate,Loud,Heart,Happy,20,30-39,Short,1.6743643073167285,70,17/06/2020,Light,19
Bald,50,Leo,Moderate,Moderate,Triangular,Serious,20,20-29,Medium,1.5653437092641014,60,18/06/2020,Light,38
Fade,80,Ben,Moderate,Low,Oval,Serious,20,20-29,Short,1.5093040201976127,54,18/06/2020,Dark,45
Afro,70,Leo,Moderate,Loud,Heart,Worried,20,20-29,Long,1.6880841784250362,60,18/06/2020,Light,41
Baby cut,60,Ben,Moderate,Low,Square,Hurried,20,5-19,Long,1.7237201192705285,31,18/06/2020,Dark,30
Afro,70,Tom,Moderate,Loud,Pear,Hurried,0,60-69,Long,1.5916731534786308,83,18/06/2020,Light,43
Fade,80,Leo,Moderate,Loud,Round,Tired,15,40-49,Medium,1.7193422487372276,68,18/06/2020,Light,52
Baby cut,60,Leo,Moderate,Loud,Heart,Hurried,20,40-49,Long,1.8557361878844536,70,18/06/2020,Dark,39
Mohawk,80,Leo,Moderate,Loud,Oval,Hurried,10,40-49,Medium,1.7897204883493285,77,18/06/2020,Dark,51
Panga,80,Ben,Moderate,Low,Triangular,Serious,20,5-19,Medium,1.7598348373103483,29,18/06/2020,Dark,40
Bald,50,Tom,Moderate,Low,Pear,Serious,20,60-69,Short,1.7993448812492556,78,18/06/2020,Dark,22
Baby cut,60,Ben,Moderate,Moderate,Square,Tired,20,60-69,Short,1.8028123181488316,77,18/06/2020,Dark,49
Mohawk,80,Tom,Moderate,Moderate,Triangular,Happy,0,60-69,Medium,1.5440975007240376,80,18/06/2020,Light,59
Fade,80,Ben,Moderate,Moderate,Triangular,Hurried,15,50-59,Medium,1.7598461033071071,82,18/06/2020,Light,50
Afro,70,Ben,Moderate,Low,Heart,Serious,20,5-19,Long,1.7881644493276245,34,18/06/2020,Light,44
Afro,70,Ben,Moderate,Moderate,Oval,Serious,0,40-49,Long,1.8021202496834705,75,19/06/2020,Dark,46
Afro,70,Ben,Moderate,Loud,Heart,Tired,0,50-59,Long,1.6488403669492273,81,19/06/2020,Dark,44
Baby cut,60,Ben,Moderate,Moderate,Oval,Worried,15,50-59,Long,1.7417771934728388,75,19/06/2020,Light,36
Panga,80,Leo,Moderate,Moderate,Pear,Hurried,10,5-19,Medium,1.514916808718416,32,19/06/2020,Dark,48
Trim,20,Ben,Moderate,Loud,Round,Serious,20,30-39,Long,1.6500625889757008,66,19/06/2020,Dark,27
Mohawk,80,Leo,Moderate,Loud,Pear,Hurried,0,50-59,Medium,1.58503301593224,81,19/06/2020,Dark,57
Afro,70,Tom,Moderate,Loud,Round,Relaxed,0,20-29,Long,1.504134695690249,58,19/06/2020,Dark,35
Afro,70,Leo,Moderate,Loud,Square,Worried,0,20-29,Long,1.810915594511833,53,19/06/2020,Dark,33
Trim,20,Ben,Moderate,Moderate,Round,Happy,15,20-29,Medium,1.7233028757152866,57,19/06/2020,Light,29
Mohawk,80,Tom,Moderate,Low,Round,Happy,10,50-59,Long,1.8416012623144276,82,19/06/2020,Light,61
Fade,80,Ben,Moderate,Moderate,Oval,Hurried,15,20-29,Short,1.6787070042741103,55,19/06/2020,Light,49
Trim,20,Ben,Moderate,Low,Round,Tired,20,60-69,Medium,1.8041750827396035,75,19/06/2020,Light,17
Trim,20,Leo,Moderate,Low,Heart,Tired,10,5-19,Short,1.6708656568891467,31,19/06/2020,Dark,17
Panga,80,Leo,Moderate,Low,Square,Relaxed,0,5-19,Medium,1.7291564482060453,30,19/06/2020,Dark,58
Trim,20,Leo,Moderate,Low,Square,Happy,0,30-39,Short,1.800113417458877,71,20/06/2020,Dark,26
Baby cut,60,Tom,Moderate,Moderate,Square,Happy,0,50-59,Short,1.838333210011814,82,20/06/2020,Dark,50
Baby cut,60,Leo,Moderate,Low,Oval,Hurried,20,5-19,Medium,1.6759446847505044,35,20/06/2020,Light,32
Baby cut,60,Leo,Moderate,Loud,Oval,Hurried,20,60-69,Medium,1.698126799279027,85,20/06/2020,Dark,33
Trim,20,Leo,Moderate,Moderate,Pear,Serious,15,60-69,Short,1.5910758226524777,81,20/06/2020,Dark,30
Mohawk,80,Leo,Moderate,Low,Heart,Serious,15,30-39,Medium,1.5171491034310356,64,20/06/2020,Dark,60
Bald,50,Tom,Moderate,Loud,Heart,Relaxed,15,40-49,Long,1.693097705063719,70,20/06/2020,Dark,40
Trim,20,Ben,Moderate,Moderate,Oval,Tired,10,5-19,Medium,1.768326701572374,36,20/06/2020,Light,34
Panga,80,Tom,Moderate,Low,Pear,Hurried,0,40-49,Long,1.51670488782214,77,20/06/2020,Light,52
Mohawk,80,Ben,Moderate,Low,Heart,Serious,20,50-59,Long,1.8978768199584921,83,20/06/2020,Dark,48
Panga,80,Ben,Moderate,Loud,Triangular,Relaxed,15,50-59,Long,1.8559067276701713,83,20/06/2020,Light,48
Trim,20,Leo,Moderate,Low,Triangular,Relaxed,15,20-29,Short,1.652131647697018,51,20/06/2020,Dark,34
Trim,20,Tom,Moderate,Low,Triangular,Relaxed,0,60-69,Long,1.8406083423133044,83,20/06/2020,Light,27
Trim,20,Leo,Moderate,Moderate,Round,Hurried,20,5-19,Short,1.7680721158244501,32,20/06/2020,Light,35
Bald,50,Leo,Moderate,Low,Triangular,Worried,15,20-29,Long,1.535141766350535,52,21/06/2020,Dark,33
Panga,80,Tom,Moderate,Moderate,Oval,Happy,20,60-69,Long,1.639646860932003,81,21/06/2020,Light,59
Fade,80,Leo,Moderate,Low,Oval,Tired,20,20-29,Medium,1.6102115711505023,56,21/06/2020,Light,39
Bald,50,Ben,Moderate,Low,Pear,Worried,0,20-29,Short,1.5430342176484162,50,21/06/2020,Light,32
Afro,70,Tom,Moderate,Loud,Heart,Tired,0,40-49,Long,1.7702744888118072,76,21/06/2020,Dark,45
Afro,70,Leo,Moderate,Moderate,Pear,Relaxed,15,20-29,Long,1.6402924714173266,57,21/06/2020,Dark,47
Trim,20,Tom,Moderate,Moderate,Oval,Tired,15,60-69,Short,1.6937834779414336,76,21/06/2020,Light,21
Baby cut,60,Tom,Moderate,Low,Oval,Serious,10,5-19,Short,1.7899427147284563,31,21/06/2020,Dark,46
Bald,50,Tom,Moderate,Loud,Square,Happy,20,5-19,Long,1.519568381669174,32,21/06/2020,Dark,34
Afro,70,Leo,Moderate,Low,Pear,Serious,20,5-19,Long,1.6355797569703694,39,21/06/2020,Light,52
Trim,20,Tom,Moderate,Loud,Square,Happy,10,40-49,Short,1.750454144431725,70,21/06/2020,Light,32
Baby cut,60,Tom,Moderate,Loud,Round,Happy,10,30-39,Medium,1.8882003369232137,65,21/06/2020,Light,50
Panga,80,Leo,Moderate,Low,Triangular,Serious,0,50-59,Medium,1.6703424334531913,75,21/06/2020,Light,53
Fade,80,Leo,Moderate,Low,Triangular,Relaxed,20,40-49,Medium,1.8831665246912122,72,21/06/2020,Dark,39
Baby cut,60,Ben,Moderate,Low,Round,Serious,10,60-69,Medium,1.6280909528340275,84,22/06/2020,Dark,30
Mohawk,80,Ben,Moderate,Low,Square,Relaxed,0,30-39,Long,1.7192929417049443,71,22/06/2020,Light,48
Fade,80,Ben,Moderate,Moderate,Round,Hurried,20,5-19,Medium,1.760067732866081,38,22/06/2020,Light,49
Mohawk,80,Ben,Moderate,Moderate,Triangular,Serious,20,50-59,Medium,1.5188264494768169,76,22/06/2020,Dark,42
Fade,80,Tom,Moderate,Moderate,Pear,Worried,0,50-59,Short,1.5391615553280644,77,22/06/2020,Light,48
Panga,80,Ben,Moderate,Moderate,Triangular,Relaxed,10,20-29,Medium,1.5318124977017016,52,22/06/2020,Light,51
Panga,80,Leo,Moderate,Moderate,Oval,Serious,15,40-49,Medium,1.7535688144332209,68,22/06/2020,Light,49
Panga,80,Ben,Moderate,Low,Square,Serious,0,30-39,Long,1.7609322754525585,62,22/06/2020,Light,58
Afro,70,Ben,Moderate,Low,Heart,Hurried,0,40-49,Long,1.6688825131760927,75,22/06/2020,Light,40
Fade,80,Ben,Moderate,Loud,Oval,Hurried,10,50-59,Short,1.611618326150763,74,22/06/2020,Light,40
Bald,50,Ben,Moderate,Moderate,Square,Happy,10,60-69,Long,1.8049182796066294,79,22/06/2020,Light,22
Bald,50,Tom,Moderate,Moderate,Square,Worried,0,50-59,Medium,1.7818382897367302,73,22/06/2020,Light,35
Panga,80,Ben,Moderate,Moderate,Pear,Hurried,15,40-49,Long,1.5066306319042577,76,22/06/2020,Dark,46
Afro,70,Leo,Moderate,Loud,Round,Worried,0,20-29,Long,1.6373169860715266,59,22/06/2020,Dark,47
Afro,70,Ben,Moderate,Low,Oval,Relaxed,10,60-69,Long,1.696578442680389,83,23/06/2020,Light,51
Afro,70,Leo,Moderate,Moderate,Heart,Serious,15,5-19,Long,1.6365470535148758,34,23/06/2020,Light,39
Fade,80,Tom,Moderate,Moderate,Oval,Worried,15,40-49,Short,1.627447712956016,76,23/06/2020,Dark,51
